titulo|fecha|enlace|contenido
Juliaca: Contraloría halló anomalías en proceso de nombramiento|2024/08/27|https://diariosinfronteras.com.pe/2024/08/27/juliaca-contraloria-hallo-anomalias-en-proceso-de-nombramiento/|Proceso de nombramiento en la UNAJ sigue adelante. El presidente de la comisión organizadora de la Universidad Nacional de Juliaca (UNAJ), doctor Edelfre Flores Velásquez salió al frente ante el Informe de hito de control número 021 – 2024 – OCI Primer Concurso Público de Nombramiento Docente 2024, de la Contraloría. Según el informe de Contraloría “El anexo N° 1 del primer concurso público de nombramiento docente 2024, presentaría requisitos del perfil profesional requerido de manera imprecisa en algunas plazas, lo que podría restar objetividad, el tratamiento igualitario, la continuación y transparencia del proceso. No se habría especificado claramente cuáles son las profesiones afines de las profesiones principales”, señala el documento. Al respecto, Flores Velásquez mostró su sorpresa. “Mañana (hoy) se está presentando la documentación respectiva, el vicepresidente académico ya tiene lista la documentación, pero debemos aclarar que toso está bien especificado, no entendemos por qué advierte este punto; por ejemplo, en Energías Renovables, el título que se pide es ingeniero en energías renovables o ingeniero afín, especificamos claramente que sería ingeniero en telecomunicaciones o electrónico, todo está bien especificado, no comprendemos qué es lo que advierte OCI”, indicó. Según el presidente de la comisión organizadora de la UNAJ, el proceso de nombramiento continúa y seguirá de la forma más transparente posible. ”Estamos llevando a cabo este proceso de la forma más transparente y objetiva posible, garantizamos que este proceso continuará”, refirió Edelfre Flores.
Puno: Tensión por suba de tarifa de agua potable|2024/08/27|https://diariosinfronteras.com.pe/2024/08/27/puno-tension-por-suba-de-tarifa-de-agua-potable/|Rechazan supuesto acuerdo de aumento progresivo. El presidente del Frente Único de los Intereses de Yunguyo, José Jordán Quispe, ha denunciado que la Superintendencia Nacional de Servicios de Saneamiento (Sunass) Puno habría emitió un informe a su sede central en Lima, asegurando que la población de Yunguyo está de acuerdo con un aumento progresivo en la tarifa del agua, pese a que la encuesta utilizada para sustentar esta afirmación solo incluyó a 28 personas. En mayo de este año, Sunass Puno presentó el informe N° 00031 al presidente ejecutivo de la institución, indicando que los ciudadanos de Yunguyo apoyan el incremento de tarifas desde 2025 hasta 2029. Sin embargo, Jordán Quispe subrayó que tanto el Frente Único como la Central de Barrios han rechazado este aumento, exigiendo primero un servicio de agua óptimo y de calidad por parte de Emapa Yunguyo. «Elevamos un memorial con más de 800 firmas al presidente ejecutivo porque una encuesta con solo 28 personas no es representativa», afirmó Quispe. En ese marco, Jordán Quispe anunció una movilización a la ciudad de Puno el jueves 29 de agosto para exigir que sus demandas sean escuchadas.
Puno: Reprograman juicio contra Jhomar Tonconi|2024/08/27|https://diariosinfronteras.com.pe/2024/08/27/puno-reprograman-juicio-contra-jhomar-tonconi/|Jhomar Tonconi. El decano del Colegio de Ingenieros de Puno (CIP), Jhomar Marcelino Tonconi Quispe, hoy debió sentarse en el banquillo de los acusados, junto a otros procesados, donde se iba a deliberar una apelación a la sentencia que el año pasado, lo absolvió de delitos de corrupción cuando debió ser condenado igual que sus coimputados. La diligencia estuvo programada por la Sala Penal de Apelaciones para las 10:00 horas, pero llegado el momento no se instaló debido a que el juez superior Reynaldo Luque, uno de sus miembros colegiados, se encontraba con licencia. A los minutos, se conoció la Resolución 57, en el expediente 01323-218 por el delito de colusión agravada, reprogramándose “la audiencia de apelación de sentencia para el día tres de diciembre de 2024 a las 10:00 horas”, diligencia que se realizará de manera virtual. Como se sabe, el alcalde del municipio de San Antón, Moisés Yorocco pactó en el año 2015 con los empresarios del Consorcio Innova para que ejecuten la obra de pistas y veredas por un valor de S/ 3 millones 258mil 459.80 soles. De acuerdo a la Fiscalía Anticorrupción que apeló la sentencia absolutoria, Tonconi Quispe, materializó ese negociado porque entonces era gerente de Infraestructura y además presidente del comité de selección. Se descubrió que él no solo entregó la buena pro de manera irregular, sino que además dio visto bueno para que le paguen valorizaciones sobrevaloradas. De acuerdo a audios que se difundieron, el alcalde pide S/ 270 mil soles para favorecer a la empresa, e incluso se oye que la coima corresponde al 13% de la obra. El alcalde y los empresarios fueron sentenciados a 10 años de prisión y a pagar una reparación civil, pero el juez de primera instancia, sin una debida motivación, absolvió al funcionario que en la práctica consumó el pacto colusorio.
Puno: Pobladores de Cabanilla amenazan con huelga por incumplimiento de promesas del alcalde de Lampa|2024/08/27|https://diariosinfronteras.com.pe/2024/08/27/puno-pobladores-de-cabanilla-amenazan-con-huelga-por-incumplimiento-de-promesas-del-alcalde-de-lampa/|Alcalde de Lampa. El descontento de los pobladores de Cabanilla ha llegado a un punto crítico luego de que el alcalde provincial de Lampa, Heraclides Ojeda, incumpliera nuevamente su promesa de invertir en proyectos de desarrollo para el distrito. En dos ocasiones, el burgomaestre se comprometió a apoyar estas obras, pero hasta la fecha, no ha cumplido con su palabra. Este reciente desaire ocurrió cuando más de medio centenar de pobladores y autoridades de Cabanilla se trasladaron a la ciudad de Lampa para exigir el cumplimiento de los compromisos asumidos. Sin embargo, el alcalde Ojeda no asistió a la reunión, argumentando que se encontraba en un viaje de trabajo a la capital, dejando a los asistentes en la incertidumbre y sin una solución concreta. “Nos sentimos desairados y hoy es una burla para nosotros que solo nos atienda el gerente y no nos den una real solución”, expresó uno de los dirigentes cabanillenses presentes. Ante esta situación, los pobladores han anunciado que podrían iniciar una huelga en los próximos días si no reciben una respuesta satisfactoria. “No somos atendidos con nuestro pedido y solo recibimos mecidas de parte de los funcionarios”, agregó el dirigente. Durante la fallida reunión, se hizo un ultimátum al alcalde Ojeda, exigiendo su presencia en el distrito de Cabanilla antes del jueves 29 de agosto. En caso de no cumplirse este plazo, se convocará a la sociedad civil para organizar acciones de lucha en protesta por el incumplimiento de las promesas. Entre los presentes en la reunión estaban los tenientes gobernadores, presidentes de barrios y comunidades, la junta de regantes, dirigentes de la liga distrital de fútbol, el alcalde distrital y el equipo técnico de la Municipalidad de Cabanilla, quienes coincidieron en la necesidad de tomar medidas drásticas si no se obtiene una respuesta inmediata del burgomaestre
Puno: Realizan plantón en la Plaza de Armas de Juliaca|2024/08/27|https://diariosinfronteras.com.pe/2024/08/27/puno-realizan-planton-en-la-plaza-de-armas-de-juliaca/|realizan plantón en la plaza de armas de Juliaca Hoy varios grupos de dirigentes realizan plantón en la plaza de armas de Juliaca previo a la audiencia pública donde se abordará sobre la UANCV. Algunos de ellos se encadenaron en las rejas del templo Santa Catalina, y otros manifestaron en la puerta de la municipalidad provincial de San Román Entre la exigencia de la autoridades se solicita la destitución del rector de la Uancv Juan Benítez Noriega y decanos, además de la reorganización total de la universidad
Puno: En medio de la calle queman bienes de cantina|2024/08/27|https://diariosinfronteras.com.pe/2024/08/27/puno-en-medio-de-la-calle-queman-bienes-de-cantina/|En una acción coordinada, la Gerencia de Fiscalización y Control de la Municipalidad Provincial de San Román, junto a la Policía Nacional del Perú y Serenazgo, clausuró una cantina clandestina que operaba a puerta cerrada, además procedió a la quema de sus sofás. Adicionalmente, se cerraron otras dos cantinas que funcionaban bajo la fachada de bodeguitas. Estos establecimientos se encontraban en los jirones Intihuatana y Juan de Dios del barrio Las Mercedes. La clausura de estos locales se realizó debido a que no contaban con la licencia de funcionamiento correspondiente ni con el Certificado de Inspección Técnica de Seguridad en Edificaciones (ITSE). Además, durante la intervención, se decomisaron bebidas alcohólicas de dudosa procedencia que se encontraban en los locales, las cuales no garantizaban la seguridad para el consumo humano.
Puno: Encuentran sin vida a mujer en su vivienda|2024/08/27|https://diariosinfronteras.com.pe/2024/08/27/puno-encuentran-sin-vida-a-mujer-en-su-vivienda/|Encuentran sin vida a mujer en su vivienda Cerca de las 4:35 a.m., el personal de Serenazgo fue alertado por Alberto Flores (66), quien encontró a su pareja, Gregoria Panca (65), sin vida en su cama, ubicada en su vivienda de la avenida Circunvalación este. Si bien se presume una muerte natural, las autoridades iniciaron las investigaciones para determinar la causa del deceso.
Puno: Hijo agrede a su madre y se rehúsa a detención|2024/08/27|https://diariosinfronteras.com.pe/2024/08/27/puno-hijo-agrede-a-su-madre-y-se-rehusa-a-detencion/|Puno: Hijo agrede a su madre y se rehúsa a detención Santiago Saldaña (45), fue intervenido por agentes del Serenazgo tras agredir verbalmente a su propia madre, una mujer de 65 años, en la urbanización Escuri Corihuta. Según la denuncia, su hijo quien se encontraba bajo los efectos de sustancias tóxicas, habría proferido insultos y amenazas contra su mamá. Es así que al llegar al domicilio, el individuo intentó resistirse a la autoridad, incluso soltando a su perro para intimidarlos. Sin embargo, los serenos lograron reducir al sujeto y trasladado a la comisaría.
Puno: Dúo de ladrones roba en tienda usando a su bebé|2024/08/27|https://diariosinfronteras.com.pe/2024/08/27/puno-duo-de-ladrones-roba-en-tienda-usando-a-su-bebe/|Puno: Dúo de ladrones roba en tienda usando a su bebé ¡Dúo delictivo! Una pareja de delincuentes fue sorprendida por cámaras de seguridad sustrayendo un celular y un par de zapatos de una tienda de ropa y artículos para bebés y niños, ubicada en el jirón Raúl Porras, frente al mercado internacional Túpac Amaru. Para despistar a sus víctimas los sospechosos utilizaban a su bebé como “fachada”. EL HECHO Según las imágenes proporcionadas por la denunciante, el delito ocurrió a las 2:40 de la tarde del domingo 25 de agosto. En las primeras secuencias se observa al hombre, con gorra y mochila, inspeccionando el lugar. Luego, se une a él su cómplice, quien llevaba al bebé cargado en la espalda. LA DISTRACCIÓN Y EL ROBO Posteriormente, la mujer distrae a la encargada del local consultando sobre los precios de la ropa infantil. Aprovechando este momento, el hombre sustrae rápidamente un par de zapatos valorados en 78 soles, ocultándolos bajo su polo. Luego, se apodera de un celular, cuyo valor asciende a 1 mil 300 soles, y lo guarda. Tras consumar el robo, ambos delincuentes huyeron del lugar. ALERTA A LA CIUDADANÍA Ante este hecho, la víctima hizo un llamado a la población para estar alerta ante este tipo de personas que se aprovechan de la mínima distracción para cometer robos en diversos establecimientos
Puno: Motociclista muere en trágico choque|2024/08/27|https://diariosinfronteras.com.pe/2024/08/27/puno-motociclista-muere-en-tragico-choque/|Motociclista muere en trágico choque Trágica muerte encontró un motociclista luego de colisionar de manera frontal contra una camioneta a la altura del kilómetro 4 de la carretera Puno-Ilave. El lamentable accidente de tránsito ocurrió en horas de la tarde de ayer en el límite entre el centro poblado de Salcedo con el centro poblado de Jayllihuaya, en la ciudad de Puno. Según se conoció, la camioneta marca Toyota de placa VAD-906, ingresaba a la ciudad de Puno mientras que la motocicleta de matrícula 22-73-AZ, se dirigía a Jayllihuaya, y habría intentado sobrepasar a gran velocidad. La nave quedó a un costado de la pista, en el sentido contrario. Producto del impacto, el conductor de la unidad menor sufrió múltiples golpes y fracturas en la cabeza y diferentes partes del cuerpo, dejando de existir a un costado de la carretera. Su motocicleta quedó destrozada a unos 3 metros de donde fue a parar el piloto, agonizando. Al lugar se constituyeron los efectivos de la Policía Nacional del Perú y agentes de Serenazgo Municipal. Minutos después también llegó a la zona el representante del Ministerio Público a fin de realizar las diligencias de identificación y levantamiento del cadáver. El motociclista fue identificado como Víctor Mamani Ticona. Los restos del infortunado fueron internados en la morgue. Por disposición del fiscal de turno la camioneta y la motocicleta fueron trasladadas a la dependencia policial para proseguir con las diligencias.
